AU name,AU name,Total_CycleTime,Total_Length
Paparangi West,Johnsonville Central,7.1460192272,1905.6051272518
Paparangi West,Grenada Village,7.2631091082,1936.8290955299
Paparangi West,Johnsonville North,8.0594597261,2149.1892603037
Paparangi West,Raroa,10.0170691842,2671.2184491284
Paparangi West,Churton Park South,10.1980178271,2719.4714205593
Paparangi West,Newlands South,10.5478829278,2812.7687807539
Paparangi West,Newlands East,10.6788698789,2847.6986343714
Paparangi West,Woodridge,10.8013894353,2880.3705160716
Paparangi West,Glenside North,15.9208559971,4245.561599215
Paparangi West,Rangoon Heights,16.5296815097,4407.9150692659
Paparangi West,Churton Park North,18.2835817915,4875.6218110728
Paparangi West,Te Kainga,19.8099590372,5282.6557432565
Paparangi West,Khandallah Park-Broadmeadows,21.4875490201,5201.9965599148
Paparangi West,Ngaio South,23.3687845709,6231.6758855834
Paparangi West,Ngauranga West,24.4475418467,6519.3444924655
Paparangi West,Tawa South,26.0554544882,6948.1211968434
Paparangi West,Awarua,26.4596416788,7055.9044476761
Paparangi West,Kaiwharawhara,26.7047415313,7121.2644083543
Paparangi West,Tawa Central,31.2078029245,8322.0807798711
Paparangi West,Grenada North,32.0471373888,8545.9033036916
Paparangi West,Thorndon-Tinakori Road,33.2077298757,8855.3946335173
Paparangi West,Wilton,34.6833703243,9248.8987531427
Paparangi West,Ngauranga East,34.9808836024,9328.2356272994
Paparangi West,Wadestown,35.4311721571,9448.3125752301
Paparangi West,Greenacres,35.6254365549,9500.1164146497
Paparangi West,Linden,35.80317598,9547.5135946596
Paparangi West,Takapu,39.9173555509,10644.62814691
Paparangi West,Crofton Downs,41.0139261223,10937.0469659403
Paparangi West,Northland North,41.073855255,10953.0280679959
Paparangi West,Lambton,41.3296703276,11021.245420693
Paparangi West,Porirua Central,41.3941647932,11038.4439448625
Paparangi West,Northland,42.0587670724,11215.6712193128
Paparangi West,Willis Street-Cambridge Terrace,42.2238045202,11259.6812053909
Paparangi West,Kelburn,43.757108277,11668.5622071892
Paparangi West,Taitville,45.3977959469,12106.0789191712
Paparangi West,Aro Street-Nairn Street,45.6786116471,12180.9631058979
Paparangi West,Karori North,45.7707871324,12205.5432352993
Paparangi West,Oriental Bay,45.7787779759,12207.674126894
Paparangi West,Mt Victoria West,46.1711677735,12312.3114062609
Paparangi West,Mt Cook-Wallace Street,46.7115384417,12456.4102511176
Paparangi West,Roseneath,50.1315375567,13368.4100151236
Paparangi West,Porirua East,50.6437264229,13504.9937127786
Paparangi West,Adelaide,51.0516147357,13613.7639295117
Paparangi West,Newtown West,51.3381407366,13690.1708630872
Paparangi West,Hataitai North,51.407464232,13708.657128539
Paparangi West,Vogeltown,51.5009618987,13733.5898396649
Paparangi West,Brooklyn,52.2387299651,13930.327990693
Paparangi West,Vogeltown West,52.2945733634,13945.2195635802
Paparangi West,Karori Park,52.7424015505,14064.6404134793
Paparangi West,Ranui Heights,53.0612702951,14149.672078696
Paparangi West,Kilbirnie West-Hataitai South,54.0150060732,14404.0016195228
Paparangi West,Brooklyn South,54.4393629967,14517.1634657934
Paparangi West,Karori South,54.747884113,14599.4357634553
Paparangi West,Newtown East,54.9468809903,14652.5015974098
Paparangi West,Kingston-Mornington,55.8104442533,14882.7851342007
Paparangi West,Berhampore West,55.8563419124,14895.0245099779
Paparangi West,Cannons Creek North,55.8725300417,14899.3413444578
Paparangi West,Berhampore East,56.1570922278,14975.2245940862
Paparangi West,Kilbirnie East,58.0387442763,15476.9984736859
Paparangi West,Cannons Creek South,58.6854491457,15649.4531055237
Paparangi West,Cannons Creek East,59.0535755094,15747.6201358457
Paparangi West,Petone Central,59.866842402,15964.4913072124
Paparangi West,Makara-Ohariu,60.5180734918,16138.1529311499
Paparangi West,Titahi Bay South,61.2121895514,16323.2505470289
Paparangi West,Happy Valley-Owhiro Bay,61.4242981789,16379.8128476934
Paparangi West,Island Bay East,62.1108007219,16562.8801925029
Paparangi West,Melrose-Houghton Bay-Southgate,62.41717397,16644.579725333
Paparangi West,Waitangirua,62.7084159438,16722.2442516806
Paparangi West,Korokoro,63.0963229475,16825.68611932
Paparangi West,Island Bay West,63.1495389513,16839.8770536753
Paparangi West,Onepoto,63.4227011238,16912.7202996905
Paparangi West,Esplanade,63.484990882,16929.3309018753
Paparangi West,Titahi Bay North,63.6046544501,16961.2411866972
Paparangi West,Lyall Bay-Airport-Moa Point,63.9249849773,17046.662660622
Paparangi West,Adventure,64.3964978755,17172.3994334642
Paparangi West,Miramar South,65.3146701683,17417.245378203
Paparangi West,Elsdon-Takapuwahia,65.6454224375,17505.4459833279
Paparangi West,Wilford,65.6807117587,17514.8564689759
Paparangi West,Alicetown,65.7542350646,17534.4626838807
Paparangi West,Karori East,67.1179317492,17554.2693078251
Paparangi West,Seatoun Tunnel West,67.6052910317,18028.0776084537
Paparangi West,Strathmore Park,68.7251156456,18326.6975054979
Paparangi West,Miramar,68.7699462667,18338.6523377941
Paparangi West,Melling,69.4049845002,18507.995866709
Paparangi West,Miramar West,70.2983169796,18746.2178612358
Paparangi West,Ascot Park,70.3153007493,18750.746866488
Paparangi West,Maungaraki,70.5363076772,18809.6820472538
Paparangi West,Moera,70.9946318614,18931.9018296978
Paparangi West,Hutt Central,71.8673101906,19164.6160508356
Paparangi West,Gracefield,71.9129433296,19176.7848878877
Paparangi West,Seatoun,72.3405035892,19290.8009571273
Paparangi West,Miramar North,72.8053796873,19414.7679166071
Paparangi West,Discovery,72.994889453,19465.3038541395
Paparangi West,Woburn North,73.3969693318,19572.5251551452
Paparangi West,Karaka Bay-Worser Bay,73.4318559723,19581.8282592764
Paparangi West,Woburn South,74.1356760281,19769.5136075048
Paparangi West,Waterloo West,75.4653706516,20124.0988404324
Paparangi West,Normandale,76.1759654825,20313.5907953289
Paparangi West,Paremata-Postgate,76.2277857056,20327.4095215061
Paparangi West,Maupuia,76.2832116288,20342.1897676682
Paparangi West,Papakowhai South,76.4221437816,19838.3293826442
Paparangi West,Tirohanga,77.4217379849,20645.7967959647
Paparangi West,Papakowhai North,77.5989525175,20693.0540046762
Paparangi West,Waiwhetu South,78.753273521,21000.8729389405
Paparangi West,Waiwhetu North,78.828854497,21021.0278658549
Paparangi West,Epuni West,78.9578798586,21055.4346289718
Paparangi West,Boulcott,79.4927644816,21198.0705284239
Paparangi West,Endeavour,80.1645829962,21377.2221323209
Paparangi West,Waterloo East,81.6300659,21768.0175733334
Paparangi West,Epuni East,82.6124022453,22029.9739320802
Paparangi West,Avalon West,86.8029333877,23147.4489033976
Paparangi West,Avalon East,86.8235230486,23152.9394796197
Paparangi West,Naenae South,89.0384125338,23743.5766756817
Paparangi West,Parkway,92.0706983339,24552.1862223676
Paparangi West,Taita South,93.4111861981,24909.6496528243
Paparangi West,Eastbourne,93.8910886858,25037.6236495544
Paparangi West,Naenae North,94.1399769653,25103.9938574151
Paparangi West,Fernlea,95.7156497064,25470.9014600359
Paparangi West,Taita North,97.2494275555,25933.180681474
Paparangi West,Kelson,100.724555872,26859.8815658577
Paparangi West,Homedale East,102.6446886784,27371.9169809009
Paparangi West,Belmont,102.9014539385,27440.3877169413
Paparangi West,Arakura,104.2510167878,27800.2711434002
Paparangi West,Glendale,104.6522588048,27907.2690146067
Paparangi West,Homedale West,105.3478708475,28092.7655593296
Paparangi West,Mana-Camborne,108.9963776308,29065.7007015453
Paparangi West,Holborn,111.0082611952,29602.2029853939
Paparangi West,Tawhai,111.6888116794,29783.6831145016
Paparangi West,Delaney,114.8239805249,30619.7281399658
Paparangi West,Heretaunga-Silverstream,117.8713712329,31432.365662112
Paparangi West,Manuka,118.8968794834,31705.8345289165
Paparangi West,Heretaunga,121.223061719,32326.1497917374
Paparangi West,Resolution,126.3210194257,33685.605180177
Paparangi West,Pinehaven,126.3822332226,33701.9288593513
Paparangi West,Plimmerton,126.4465473996,33719.079306564
Paparangi West,Trentham South,127.9650448572,34124.0119619173
Paparangi West,Brentwood,129.2781738889,34474.1797037035
Paparangi West,Trentham North,129.9454050431,34652.1080114862
Paparangi West,Poets Block,132.6374045384,35369.9745435641
Paparangi West,Pukerua Bay,135.5468675676,36145.8313513549
Paparangi West,Wallaceville,135.6194610876,36165.1896233556
Paparangi West,Elderslea,136.3762117857,36366.9898095299
Paparangi West,Upper Hutt Central,138.0682874939,36818.2099983617
Paparangi West,Maidstone,140.5928899957,37491.4373321818
Paparangi West,Ebdentown,141.3257922058,37686.8779215385
Paparangi West,Clouston Park,144.5125950062,38536.6920016616
Paparangi West,Totara Park,148.427446709,39580.6524557403
Paparangi West,Maoribank,154.9775099511,41327.335986949
Paparangi West,Paekakariki,161.0377177846,42943.3914092202
Paparangi West,Emerald Hill,168.0873512107,44823.2936561858
Paparangi West,Te Marua,176.5043398504,47067.8239601026
Paparangi West,Raumati South,184.0202190541,48681.1384782758
Paparangi West,Raumati Beach,187.7824471329,50075.3192354428
Paparangi West,Paraparaumu Central,198.4494851002,52919.8626933808
Paparangi West,Paraparaumu Beach South,198.8791381776,53034.4368473506
Paparangi West,Paraparaumu Beach North,206.6401467526,55104.0391340195
Paparangi West,Otaihanga,211.157644352,56308.705160534
Paparangi West,Waikanae Beach,227.6452661182,59735.0835357253
Paparangi West,Waikanae Park,236.8564183076,63102.5976838369
Paparangi West,Waikanae West,238.5988475684,63567.2454867207
Paparangi West,Waikanae East,281.1470447982,74972.5452795159
Paparangi West,Kaitawa,284.7558465294,75934.8924078523
Paparangi West,Featherston,387.9852515091,79495.3236538187
Paparangi West,Martinborough,450.2935406535,96110.8674256632
Paparangi West,Kahutara,461.8177447036,97248.8561971998
Paparangi West,Greytown,481.8860877252,104535.546644779
Paparangi West,Tuturumuri,558.397568419,124938.60816311
Paparangi West,Carterton,558.7187337787,125024.252259047
Paparangi West,Waingawa,582.1821662014,131281.167571762
Paparangi West,Solway South,618.8526743909,141059.969755637
Paparangi West,Masterton East,619.9754999524,141359.389905371
Paparangi West,Lansdowne,629.0622545963,143782.524477079
Paparangi West,Masterton Central,631.2692307646,144371.051455288
Paparangi West,Masterton Railway,632.4339336914,144681.638902433
Paparangi West,Masterton West,632.643832718,144737.611976202
Paparangi West,Ngaumutawa,638.7464735634,146364.982868294
Paparangi West,Solway North,639.3927709852,146537.328847444
Paparangi West,Mt Holdsworth,640.0300120844,142838.866102583
Paparangi West,Opaki-Fernridge,641.5233084707,147105.472176917
Paparangi West,Whareama,720.6840394228,168215.000430796
Paparangi West,Eketahuna,840.0221499228,200038.496564129
Paparangi West,Mangatainoka,890.5504378913,212059.053184682
Paparangi West,Pahiatua,904.4938190992,217230.94167784
Paparangi West,Owahanga,1010.0871367928,239135.562922124
Paparangi West,Woodville,1030.6174166154,250863.901015497
Paparangi West,Dannevirke West,1122.2785799201,275306.877896741
Paparangi West,Dannevirke East,1124.9037647578,276006.927186799
Paparangi West,Norsewood-Herbertville,1141.5709373057,280451.506532912
Grenada North,Grenada North,0,0
Grenada North,Tawa South,13.2173167758,3524.6178068712
Grenada North,Greenacres,15.3257912498,4086.8776666054
Grenada North,Glenside North,16.132382601,4301.9686935952
Grenada North,Tawa Central,18.3696652121,4898.5773898989
Grenada North,Takapu,19.0743710145,5086.4989372117
Grenada North,Linden,19.9979255892,5332.7801571088
Grenada North,Churton Park South,25.4652374057,6790.7299748513
Grenada North,Porirua Central,26.1681257142,6978.166857121
Grenada North,Grenada Village,26.8489642832,7159.7238088586
Grenada North,Churton Park North,27.2471235691,7265.8996184164
Grenada North,Johnsonville North,27.6133939193,7363.5717118019
Grenada North,Johnsonville East,29.9906083137,7997.4955503329
Grenada North,Johnsonville Central,30.0882738422,8023.5396912508
Grenada North,Paparangi West,31.9233781567,8512.9008417815
Grenada North,Newlands North,32.8084763033,8748.9270142243
Grenada North,Raroa,32.9593237992,8789.1530131274
Grenada North,Paparangi,33.6186014111,8964.9603762906
Grenada North,Porirua East,35.4176873439,9444.7166250371
Grenada North,Newlands South,36.150735611,9640.1961629422
Grenada North,Ranui Heights,37.8352312161,10089.3949909545
Grenada North,Newlands East,38.2340529955,10195.7474654786
Grenada North,Woodridge,38.3565725519,10228.4193471788
Grenada North,Rangoon Heights,39.4719361247,10525.8496332648
Grenada North,Cannons Creek North,40.6464909627,10839.0642567162
Grenada North,Te Kainga,42.7522136522,11400.5903072554
Grenada North,Cannons Creek South,43.4594100667,11589.1760177821
Grenada North,Cannons Creek East,43.8275364304,11687.3430481041
Grenada North,Khandallah Park-Broadmeadows,44.4298036351,11319.9311239137
Grenada North,Titahi Bay South,45.9861504723,12262.9734592873
Grenada North,Ngaio South,46.3110391859,12349.6104495824
Grenada North,Ngauranga West,47.3897964617,12637.2790564644
Grenada North,Waitangirua,47.4823768648,12661.967163939
Grenada North,Onepoto,48.1966620448,12852.4432119489
Grenada North,Titahi Bay North,48.3786153711,12900.9640989556
Grenada North,Adventure,49.1704587965,13112.1223457226
Grenada North,Awarua,49.4018962938,13173.839011675
Grenada North,Kaiwharawhara,49.6469961463,13239.1989723533
Grenada North,Ascot Park,55.0892616703,14690.4697787464
Grenada North,Thorndon-Tinakori Road,56.1499844907,14973.3291975162
Grenada North,Elsdon-Takapuwahia,57.2057207365,15254.8588630535
Grenada North,Wilton,57.6256249393,15366.8333171416
Grenada North,Discovery,57.768850374,15405.0267663979
Grenada North,Ngauranga East,57.9231382174,15446.1701912983
Grenada North,Wadestown,58.3734267721,15566.247139229
Grenada North,Paremata-Postgate,61.0017466266,16267.1324337646
Grenada North,Papakowhai South,61.1961047026,15778.0522949026
Grenada North,Papakowhai North,62.3729134385,16632.7769169347
Grenada North,Crofton Downs,63.9561807373,17054.9815299392
Grenada North,Northland North,64.01610987,17070.9626319949
Grenada North,Lambton,64.2719249426,17139.179984692
Grenada North,Endeavour,64.9385439172,17316.9450445793
Grenada North,Northland,65.0010216874,17333.6057833118
Grenada North,Willis Street-Cambridge Terrace,65.1660591352,17377.6157693899
Grenada North,Kelburn,66.699362892,17786.4967711882
Grenada North,Taitville,68.3400505619,18224.0134831701
Grenada North,Aro Street-Nairn Street,68.6208662621,18298.8976698968
Grenada North,Karori North,68.7130417474,18323.4777992983
Grenada North,Oriental Bay,68.7210325908,18325.608690893
Grenada North,Mt Victoria West,69.1134223885,18430.2459702599
Grenada North,Mt Cook-Wallace Street,69.6537930567,18574.3448151165
Grenada North,Roseneath,73.0737921717,19486.3445791226
Grenada North,Adelaide,73.9938693507,19731.6984935107
Grenada North,Newtown West,74.2803953516,19808.1054270861
Grenada North,Hataitai North,74.349718847,19826.591692538
Grenada North,Vogeltown,74.4432165137,19851.5244036639
Grenada North,Brooklyn,75.1809845801,20048.2625546919
Grenada North,Vogeltown West,75.2368279784,20063.1541275791
Grenada North,Karori Park,75.6846561655,20182.5749774783
Grenada North,Kilbirnie West-Hataitai South,76.9572606882,20521.9361835218
Grenada North,Brooklyn South,77.3816176117,20635.0980297923
Grenada North,Karori South,77.690138728,20717.3703274543
Grenada North,Newtown East,77.8891356053,20770.4361614087
Grenada North,Kingston-Mornington,78.7526988682,21000.7196981996
Grenada North,Berhampore West,78.7985965274,21012.9590739768
Grenada North,Berhampore East,79.0993468428,21093.1591580852
Grenada North,Kilbirnie East,80.9809988913,21594.9330376848
Grenada North,Makara-Ohariu,81.681482688,21781.7287167969
Grenada North,Petone Central,82.809097017,22082.4258712114
Grenada North,Happy Valley-Owhiro Bay,84.3665527938,22497.7474116923
Grenada North,Island Bay East,85.0530553369,22680.8147565018
Grenada North,Melrose-Houghton Bay-Southgate,85.359428585,22762.514289332
Grenada North,Korokoro,86.0385775624,22943.620683319
Grenada North,Island Bay West,86.0917935663,22957.8116176743
Grenada North,Esplanade,86.427245497,23047.2654658743
Grenada North,Lyall Bay-Airport-Moa Point,86.8672395923,23164.597224621
Grenada North,Miramar South,88.2569247833,23535.1799422019
Grenada North,Wilford,88.6229663737,23632.7910329748
Grenada North,Alicetown,88.6964896795,23652.3972478797
Grenada North,Karori East,90.0601863642,23672.2038718241
Grenada North,Seatoun Tunnel West,90.5475456467,24146.0121724526
Grenada North,Strathmore Park,91.6673702606,24444.6320694969
Grenada North,Miramar,91.7122008817,24456.5869017931
Grenada North,Melling,92.3472391152,24625.930430708
Grenada North,Miramar West,93.2405715946,24864.1524252347
Grenada North,Maungaraki,93.4785622922,24927.6166112528
