origin (2013 area unit name),destination,distance (meters),time (minutes)
Discovery,Raumati South,36233,404.4166666666667
Discovery,Resolution,9477,60.38333333333333
Discovery,Riverstone Terraces,63337,145.21666666666667
Discovery,Roseneath,31543,106.15
Discovery,Seatoun,37875,148.63333333333333
Discovery,Seatoun Tunnel West,36671,130.68333333333334
Discovery,Solway North,117266,202.41666666666666
Discovery,Solway South,118872,221.56666666666666
Discovery,Strathmore Park,36120,130.91666666666666
Discovery,Taita North,47793,108.68333333333334
Discovery,Taita South,45544,107.65
Discovery,Taitville,28673,104.75
Discovery,Takapu,18239,91.73333333333333
Discovery,Tawa Central,12333,63.083333333333336
Discovery,Tawa South,14189,67.5
Discovery,Tawhai,54018,211.5
Discovery,Te Horo,51529,123.63333333333334
Discovery,Te Kainga,33331,154.18333333333334
Discovery,Te Marua,70585,126.96666666666667
Discovery,Te Wharau,,
Discovery,Thorndon-Tinakori Road,25966,76.65
Discovery,Tirohanga,43656,147.86666666666667
Discovery,Titahi Bay North,15311,114.83333333333333
Discovery,Titahi Bay South,18071,129.86666666666667
Discovery,Totara Park,63728,122.53333333333333
Discovery,Trentham North,55714,123.38333333333334
Discovery,Trentham South,55473,132.43333333333334
Discovery,Tuturumuri,,
Discovery,Upper Hutt Central,58214,121.85
Discovery,Vogeltown,31024,128.15
Discovery,Vogeltown West,31483,144.86666666666667
Discovery,Wadestown,28638,99.71666666666667
Discovery,Waikanae Beach,43511,393.93333333333334
Discovery,Waikanae East,38343,98.8
Discovery,Waikanae Park,40812,401.98333333333335
Discovery,Waikanae West,38539,97.06666666666666
Discovery,Waingawa,119230,277.43333333333334
Discovery,Waitangirua,4149,37.2
Discovery,Waiwhetu North,42182,109.53333333333333
Discovery,Waiwhetu South,41195,107.23333333333333
Discovery,Wallaceville,56900,117.66666666666667
Discovery,Waterloo East,41819,104.33333333333333
Discovery,Waterloo West,41137,95.2
Discovery,Whareama,,
Discovery,Wilford,38490,93.73333333333333
Discovery,Willis Street-Cambridge Terrace,27749,90.8
Discovery,Wilton,31486,106.16666666666667
Discovery,Woburn North,39968,92.23333333333333
Discovery,Woburn South,40455,98.71666666666667
Discovery,Woodridge,37856,159.18333333333334
Discovery,Woodville,143957,240.28333333333333
Eastbourne,Adelaide,30623,87
Eastbourne,Adventure,61264,204
Eastbourne,Akatarawa,39250,123
Eastbourne,Alicetown,12493,28
Eastbourne,Arakura,23650,65
Eastbourne,Aro Street-Nairn Street,29269,75
Eastbourne,Ascot Park,64143,201
Eastbourne,Avalon East,15171,48
Eastbourne,Avalon West,15669,43
Eastbourne,Awarua,32793,157
Eastbourne,Belmont,22177,120
Eastbourne,Berhampore East,32300,99
Eastbourne,Berhampore West,32670,102
Eastbourne,Boulcott,13328,43
Eastbourne,Brentwood,28263,69
Eastbourne,Brooklyn,,
Eastbourne,Brooklyn South,32267,110
Eastbourne,Cannons Creek East,60030,196
Eastbourne,Cannons Creek North,59066,194
Eastbourne,Cannons Creek South,59879,207
Eastbourne,Carterton,82335,160
Eastbourne,Churton Park North,46508,239
Eastbourne,Churton Park South,38906,120
Eastbourne,Clouston Park,32872,78
Eastbourne,Cloustonville,44724,93
Eastbourne,Crofton Downs,32540,170
Eastbourne,Dannevirke East,201664,295
Eastbourne,Dannevirke West,202639,308
Eastbourne,Delaney,23330,72
Eastbourne,Discovery,71943,210
Eastbourne,Eastbourne,0,0
Eastbourne,Ebdentown,32678,82
Eastbourne,Eketahuna,210185,280
Eastbourne,Elderslea,29995,75
Eastbourne,Elsdon-Takapuwahia,47817,200
Eastbourne,Emerald Hill,38545,100
Eastbourne,Endeavour,75189,220
Eastbourne,Epuni East,12448,53
Eastbourne,Epuni West,13497,42
Eastbourne,Esplanade,14358,38
Eastbourne,Featherston,62254,130
Eastbourne,Fernlea,21211,74
Eastbourne,Glendale,26418,73
Eastbourne,Glenside North,37651,132
Eastbourne,Gracefield,6467,14
Eastbourne,Greenacres,42371,183
Eastbourne,Grenada North,40236,191
Eastbourne,Grenada Village,34719,97
Eastbourne,Greytown,80186,153
Eastbourne,Happy Valley-Owhiro Bay,35680,236
Eastbourne,Hataitai North,30514,86
Eastbourne,Haywards-Manor Park,20774,83
Eastbourne,Heretaunga,26008,64
Eastbourne,Heretaunga-Silverstream,21874,55
Eastbourne,Holborn,22222,70
Eastbourne,Homebush-Te Ore Ore,103393,303
Eastbourne,Homedale East,22829,73
Eastbourne,Homedale West,27229,71
Eastbourne,Horokiwi,30372,113
Eastbourne,Hutt Central,11167,27
Eastbourne,Island Bay East,36349,215
Eastbourne,Island Bay West,34606,216
Eastbourne,Johnsonville Central,38744,106
Eastbourne,Johnsonville East,25513,88
Eastbourne,Johnsonville North,38257,112
Eastbourne,Kahutara,82194,152
Eastbourne,Kaitawa,92221,225
Eastbourne,Kaiwharawhara,23243,42
Eastbourne,Kapiti Island,,
Eastbourne,Karaka Bay-Worser Bay,37207,107
Eastbourne,Karori East,31621,228
Eastbourne,Karori North,32133,217
Eastbourne,Karori Park,33667,216
Eastbourne,Karori South,35543,228
Eastbourne,Kelburn,28339,73
Eastbourne,Kelson,,
Eastbourne,Khandallah Park-Broadmeadows,38292,198
Eastbourne,Kilbirnie East,33464,87
Eastbourne,Kilbirnie West-Hataitai South,31383,84
Eastbourne,Kingston-Mornington,33593,121
Eastbourne,Kopuaranga,,
Eastbourne,Korokoro,17362,66
Eastbourne,Lambton,27103,53
Eastbourne,Lansdowne,98209,195
Eastbourne,Linden,41308,167
Eastbourne,Lyall Bay-Airport-Moa Point,35105,104
Eastbourne,Maidstone,27809,68
Eastbourne,Makara-Ohariu,45526,233
Eastbourne,Mana Island,45390,133
Eastbourne,Mana-Camborne,50273,188
Eastbourne,Mangaroa,46859,93
Eastbourne,Mangatainoka,194471,272
Eastbourne,Manuka,24537,79
Eastbourne,Maoribank,35390,92
Eastbourne,Mara,,
Eastbourne,Martinborough,81257,158
Eastbourne,Masterton Central,96853,177
Eastbourne,Masterton East,99923,240
Eastbourne,Masterton Railway,94907,170
Eastbourne,Masterton West,94875,169
Eastbourne,Maungakotukutuku,70322,120
Eastbourne,Maungaraki,,
Eastbourne,Maupuia,38113,117
Eastbourne,Melling,12609,34
Eastbourne,Melrose-Houghton Bay-Southgate,40493,227
Eastbourne,Miramar,35603,96
Eastbourne,Miramar North,36854,100
Eastbourne,Miramar South,34431,92
Eastbourne,Miramar West,36022,100
Eastbourne,Mitchelltown,30051,87
Eastbourne,Moera,8513,20
Eastbourne,Moonshine Valley,34581,91
Eastbourne,Mt Cook-Wallace Street,29413,73
Eastbourne,Mt Holdsworth,,
Eastbourne,Mt Victoria West,29172,65
Eastbourne,Naenae North,20951,245
Eastbourne,Naenae South,14467,60
Eastbourne,Newlands East,27489,87
Eastbourne,Newlands North,25212,80
Eastbourne,Newlands South,24966,82
Eastbourne,Newtown East,32410,91
Eastbourne,Newtown West,31279,86
Eastbourne,Ngaio South,27939,99
Eastbourne,Ngaumutawa,95094,172
Eastbourne,Ngauranga East,21717,50
Eastbourne,Ngauranga West,22152,56
Eastbourne,Nireaha-Tiraumea,222560,292
Eastbourne,Normandale,14607,67
Eastbourne,Norsewood-Herbertville,,
Eastbourne,Northland,29032,84
Eastbourne,Northland North,28907,89
Eastbourne,Onepoto,52140,211
Eastbourne,Opaki-Fernridge,98654,167
Eastbourne,Oriental Bay,29490,69
Eastbourne,Otaihanga,80785,603
Eastbourne,Otaki,94590,183
Eastbourne,Otaki Forks,,
Eastbourne,Owahanga,,
Eastbourne,Paekakariki,66861,197
Eastbourne,Paekakariki Hill,72452,203
Eastbourne,Pahiatua,185893,266
Eastbourne,Papakowhai North,49451,191
Eastbourne,Papakowhai South,46558,205
Eastbourne,Paparangi,31901,89
Eastbourne,Paparangi West,36493,97
Eastbourne,Papatawa,184320,273
Eastbourne,Paraparaumu Beach North,81255,584
Eastbourne,Paraparaumu Beach South,79633,583
Eastbourne,Paraparaumu Central,75806,221
Eastbourne,Paremata-Postgate,68534,204
Eastbourne,Parkway,20474,61
Eastbourne,Pauatahanui,56758,117
Eastbourne,Peka Peka,88628,146
Eastbourne,Pencarrow,28339,72
Eastbourne,Petone Central,14908,35
Eastbourne,Pinehaven,29199,97
Eastbourne,Plimmerton,52425,204
Eastbourne,Poets Block,29511,73
Eastbourne,Porirua Central,43968,189
Eastbourne,Porirua East,45094,185
Eastbourne,Pukerua Bay,57659,200
Eastbourne,Rangoon Heights,25628,85
Eastbourne,Ranui Heights,45594,192
Eastbourne,Raroa,39389,115
Eastbourne,Raumati Beach,76813,233
Eastbourne,Raumati South,80963,595
Eastbourne,Resolution,55389,140
Eastbourne,Riverstone Terraces,32892,125
Eastbourne,Roseneath,30130,79
Eastbourne,Seatoun,39423,113
Eastbourne,Seatoun Tunnel West,36558,95
Eastbourne,Solway North,93801,170
Eastbourne,Solway South,95407,189
Eastbourne,Strathmore Park,38545,99
Eastbourne,Taita North,19229,52
Eastbourne,Taita South,15151,54
Eastbourne,Taitville,29722,87
Eastbourne,Takapu,51740,180
Eastbourne,Tawa Central,40783,173
Eastbourne,Tawa South,38909,172
Eastbourne,Tawhai,22745,75
Eastbourne,Te Horo,94425,151
Eastbourne,Te Kainga,24141,65
Eastbourne,Te Marua,39749,95
Eastbourne,Te Wharau,,
Eastbourne,Thorndon-Tinakori Road,26057,52
Eastbourne,Tirohanga,12807,56
Eastbourne,Titahi Bay North,51352,185
Eastbourne,Titahi Bay South,54112,202
Eastbourne,Totara Park,33581,90
Eastbourne,Trentham North,28593,68
Eastbourne,Trentham South,25079,79
Eastbourne,Tuturumuri,,
Eastbourne,Upper Hutt Central,30700,71
Eastbourne,Vogeltown,31612,98
Eastbourne,Vogeltown West,32802,111
Eastbourne,Wadestown,25910,68
Eastbourne,Waikanae Beach,88241,584
Eastbourne,Waikanae East,83073,229
Eastbourne,Waikanae Park,85542,592
Eastbourne,Waikanae West,83269,227
Eastbourne,Waingawa,95765,245
Eastbourne,Waitangirua,60975,200
Eastbourne,Waiwhetu North,10817,42
Eastbourne,Waiwhetu South,10677,40
Eastbourne,Wallaceville,26507,64
Eastbourne,Waterloo East,11425,51
Eastbourne,Waterloo West,12126,39
Eastbourne,Whareama,,
Eastbourne,Wilford,13631,34
Eastbourne,Willis Street-Cambridge Terrace,28194,55
Eastbourne,Wilton,32727,170
Eastbourne,Woburn North,9222,21
Eastbourne,Woburn South,9434,24
Eastbourne,Woodridge,28513,88
Eastbourne,Woodville,176561,268
Ebdentown,Adelaide,38530,95
Ebdentown,Adventure,71486,132
Ebdentown,Akatarawa,8708,66
Ebdentown,Alicetown,23267,58
Ebdentown,Arakura,28758,98
Ebdentown,Aro Street-Nairn Street,39057,96
Ebdentown,Ascot Park,58229,149
Ebdentown,Avalon East,16009,42
Ebdentown,Avalon West,17133,41
Ebdentown,Awarua,40498,98
Ebdentown,Belmont,37255,128
Ebdentown,Berhampore East,40042,101
Ebdentown,Berhampore West,40354,101
Ebdentown,Boulcott,19808,50
Ebdentown,Brentwood,5064,27
Ebdentown,Brooklyn,39322,101
Ebdentown,Brooklyn South,40308,112
Ebdentown,Cannons Creek East,70252,125
Ebdentown,Cannons Creek North,54019,144
Ebdentown,Cannons Creek South,70101,137
Ebdentown,Carterton,46433,74
Ebdentown,Churton Park North,55180,164
Ebdentown,Churton Park South,45927,124
Ebdentown,Clouston Park,1886,24
Ebdentown,Cloustonville,14591,32
Ebdentown,Crofton Downs,40245,112
Ebdentown,Dannevirke East,209372,297
Ebdentown,Dannevirke West,210347,310
Ebdentown,Delaney,,
Ebdentown,Discovery,58903,157
Ebdentown,Eastbourne,33834,103
Ebdentown,Ebdentown,0,0
Ebdentown,Eketahuna,225445,275
Ebdentown,Elderslea,1722,21
Ebdentown,Elsdon-Takapuwahia,58039,144
Ebdentown,Emerald Hill,8002,43
Ebdentown,Endeavour,85411,133
Ebdentown,Epuni East,18246,52
Ebdentown,Epuni West,19686,48
Ebdentown,Esplanade,25132,69
Ebdentown,Featherston,26353,44
Ebdentown,Fernlea,26432,158
Ebdentown,Glendale,31527,105
Ebdentown,Glenside North,51727,130
Ebdentown,Gracefield,27844,77
Ebdentown,Greenacres,50076,126
Ebdentown,Grenada North,47941,133
Ebdentown,Grenada Village,54494,161
Ebdentown,Greytown,44285,67
Ebdentown,Happy Valley-Owhiro Bay,43320,160
Ebdentown,Hataitai North,38452,105
Ebdentown,Haywards-Manor Park,12101,59
Ebdentown,Heretaunga,7116,30
Ebdentown,Heretaunga-Silverstream,6970,26
Ebdentown,Holborn,12569,48
Ebdentown,Homebush-Te Ore Ore,67492,236
Ebdentown,Homedale East,35837,170
Ebdentown,Homedale West,36364,171
Ebdentown,Horokiwi,38449,116
Ebdentown,Hutt Central,21941,56
Ebdentown,Island Bay East,42267,142
Ebdentown,Island Bay West,42247,142
Ebdentown,Johnsonville Central,44621,106
Ebdentown,Johnsonville East,45054,115
Ebdentown,Johnsonville North,45138,114
Ebdentown,Kahutara,46293,66
Ebdentown,Kaitawa,99926,167
Ebdentown,Kaiwharawhara,31457,105
Ebdentown,Kapiti Island,,
Ebdentown,Karaka Bay-Worser Bay,44911,146
Ebdentown,Karori East,38672,129
Ebdentown,Karori North,39190,118
Ebdentown,Karori Park,40737,116
Ebdentown,Karori South,42536,140
Ebdentown,Kelburn,35699,92
Ebdentown,Kelson,,
Ebdentown,Khandallah Park-Broadmeadows,45997,139
Ebdentown,Kilbirnie East,41169,102
Ebdentown,Kilbirnie West-Hataitai South,40310,103
Ebdentown,Kingston-Mornington,40927,96
Ebdentown,Kopuaranga,,
Ebdentown,Korokoro,25358,81
Ebdentown,Lambton,38305,100
Ebdentown,Lansdowne,62308,109
Ebdentown,Linden,49013,109
Ebdentown,Lyall Bay-Airport-Moa Point,45122,154
Ebdentown,Maidstone,2482,31
Ebdentown,Makara-Ohariu,53419,114
Ebdentown,Mana Island,58521,136
Ebdentown,Mana-Camborne,57978,131
Ebdentown,Mangaroa,,
Ebdentown,Mangatainoka,209731,267
Ebdentown,Manuka,,
Ebdentown,Maoribank,4004,54
Ebdentown,Mara,,
Ebdentown,Martinborough,45356,72
Ebdentown,Masterton Central,60952,91
Ebdentown,Masterton East,64022,154
Ebdentown,Masterton Railway,59005,83
Ebdentown,Masterton West,58973,83
Ebdentown,Maungakotukutuku,91673,138
Ebdentown,Maungaraki,27958,91
Ebdentown,Maupuia,45817,157
Ebdentown,Melling,23383,64
Ebdentown,Melrose-Houghton Bay-Southgate,45743,149
Ebdentown,Miramar,43307,136
Ebdentown,Miramar North,44558,139
Ebdentown,Miramar South,42135,133
Ebdentown,Miramar West,43726,140
Ebdentown,Mitchelltown,38121,125
Ebdentown,Moera,20631,58
Ebdentown,Moonshine Valley,,
Ebdentown,Mt Cook-Wallace Street,37279,92
Ebdentown,Mt Holdsworth,,
Ebdentown,Mt Victoria West,37256,92
Ebdentown,Naenae North,19051,82
Ebdentown,Naenae South,16954,55
Ebdentown,Newlands East,45333,100
Ebdentown,Newlands North,45784,124
Ebdentown,Newlands South,46599,135
Ebdentown,Newtown East,40257,104
Ebdentown,Newtown West,39337,96
Ebdentown,Ngaio South,40108,101
Ebdentown,Ngaumutawa,59192,86
Ebdentown,Ngauranga East,46473,137
Ebdentown,Ngauranga West,46398,137
Ebdentown,Nireaha-Tiraumea,237820,287
Ebdentown,Normandale,26912,92
Ebdentown,Norsewood-Herbertville,,
Ebdentown,Northland,36440,100
Ebdentown,Northland North,36746,107
Ebdentown,Onepoto,62362,152
Ebdentown,Opaki-Fernridge,62753,80
Ebdentown,Oriental Bay,37689,102
Ebdentown,Otaihanga,88490,485
Ebdentown,Otaki,102298,156
Ebdentown,Otaki Forks,,
Ebdentown,Owahanga,,
Ebdentown,Paekakariki,74566,140
Ebdentown,Paekakariki Hill,80157,145
Ebdentown,Pahiatua,201153,261
Ebdentown,Papakowhai North,57156,133
Ebdentown,Papakowhai South,54263,148
Ebdentown,Paparangi,46096,127
Ebdentown,Paparangi West,45671,120
Ebdentown,Papatawa,192028,276
Ebdentown,Paraparaumu Beach North,88960,466
Ebdentown,Paraparaumu Beach South,87338,165
Ebdentown,Paraparaumu Central,84797,161
Ebdentown,Paremata-Postgate,57070,135
Ebdentown,Parkway,25582,94
Ebdentown,Pauatahanui,64835,140
Ebdentown,Peka Peka,96333,179
Ebdentown,Pencarrow,41170,169
Ebdentown,Petone Central,25681,67
Ebdentown,Pinehaven,12862,38
Ebdentown,Plimmerton,60130,146
Ebdentown,Poets Block,2742,33
Ebdentown,Porirua Central,51673,132
Ebdentown,Porirua East,52799,127
Ebdentown,Pukerua Bay,65364,143
Ebdentown,Rangoon Heights,42751,109
Ebdentown,Ranui Heights,53299,134
Ebdentown,Raroa,43908,108
Ebdentown,Raumati Beach,85054,165
Ebdentown,Raumati South,88668,476
Ebdentown,Resolution,63466,163
Ebdentown,Riverstone Terraces,6358,56
Ebdentown,Roseneath,40046,115
Ebdentown,Seatoun,46378,157
Ebdentown,Seatoun Tunnel West,45174,140
Ebdentown,Solway North,57900,84
Ebdentown,Solway South,59506,103
Ebdentown,Strathmore Park,44623,140
Ebdentown,Taita North,13897,38
Ebdentown,Taita South,15014,45
Ebdentown,Taitville,37176,114
Ebdentown,Takapu,59445,182
Ebdentown,Tawa Central,48488,116
Ebdentown,Tawa South,46614,114
Ebdentown,Tawhai,13404,55
Ebdentown,Te Horo,102130,184
Ebdentown,Te Kainga,41834,103
Ebdentown,Te Marua,9370,30
Ebdentown,Te Wharau,,
Ebdentown,Thorndon-Tinakori Road,34469,71
Ebdentown,Tirohanga,22707,77
Ebdentown,Titahi Bay North,61575,124
Ebdentown,Titahi Bay South,64335,139
Ebdentown,Totara Park,1963,25
Ebdentown,Trentham North,4246,24
Ebdentown,Trentham South,7358,45
Ebdentown,Tuturumuri,,
Ebdentown,Upper Hutt Central,1057,13
Ebdentown,Vogeltown,40440,98
Ebdentown,Vogeltown West,39986,94
Ebdentown,Wadestown,37141,79
Ebdentown,Waikanae Beach,95946,466
Ebdentown,Waikanae East,90778,171
Ebdentown,Waikanae Park,93247,474
Ebdentown,Waikanae West,90974,169
Ebdentown,Waingawa,59864,159
Ebdentown,Waitangirua,71197,128
Ebdentown,Waiwhetu North,19662,58
Ebdentown,Waiwhetu South,20720,61
Ebdentown,Wallaceville,2262,28
Ebdentown,Waterloo East,19307,53
Ebdentown,Waterloo West,18491,44
Ebdentown,Whareama,,
Ebdentown,Wilford,24405,64
Ebdentown,Willis Street-Cambridge Terrace,39396,103
Ebdentown,Wilton,39989,85
Ebdentown,Woburn North,19653,46
Ebdentown,Woburn South,20139,53
Ebdentown,Woodridge,46359,108
Ebdentown,Woodville,184269,271
Eketahuna,Adelaide,133464,1365
Eketahuna,Adventure,151811,1400
Eketahuna,Akatarawa,,
Eketahuna,Alicetown,120855,1334
Eketahuna,Arakura,,
Eketahuna,Aro Street-Nairn Street,133996,1358
Eketahuna,Ascot Park,153477,1400
Eketahuna,Avalon East,147358,1373
Eketahuna,Avalon West,148477,1386
Eketahuna,Awarua,135437,1361
Eketahuna,Belmont,212686,437
Eketahuna,Berhampore East,135089,1379
Eketahuna,Berhampore West,135401,1379
Eketahuna,Boulcott,115406,1340
Eketahuna,Brentwood,,
Eketahuna,Brooklyn,134261,1364
Eketahuna,Brooklyn South,135247,1375
Eketahuna,Cannons Creek East,150444,1391
Eketahuna,Cannons Creek North,149613,1389
Eketahuna,Cannons Creek South,150426,1401
Eketahuna,Carterton,50188,860
Eketahuna,Churton Park North,141814,1383
Eketahuna,Churton Park South,143460,1384
Eketahuna,Clouston Park,99419,1319
Eketahuna,Cloustonville,236059,1023
Eketahuna,Crofton Downs,135184,1374
Eketahuna,Dannevirke East,62956,85
Eketahuna,Dannevirke West,63931,98
Eketahuna,Delaney,155665,1427
Eketahuna,Discovery,156411,1429
Eketahuna,Eastbourne,154589,1415
Eketahuna,Ebdentown,97509,1316
Eketahuna,Eketahuna,0,0
Eketahuna,Elderslea,97997,1322
Eketahuna,Elsdon-Takapuwahia,151990,1415
Eketahuna,Emerald Hill,,
Eketahuna,Endeavour,159670,1440
Eketahuna,Epuni East,115002,1335
Eketahuna,Epuni West,114498,1329
Eketahuna,Esplanade,121648,1344
Eketahuna,Featherston,70437,882
Eketahuna,Fernlea,,
Eketahuna,Glendale,,
Eketahuna,Glenside North,142562,1382
Eketahuna,Gracefield,148181,1400
Eketahuna,Greenacres,145015,1388
Eketahuna,Grenada North,142880,1396
Eketahuna,Grenada Village,143780,1418
Eketahuna,Greytown,58780,872
Eketahuna,Happy Valley-Owhiro Bay,138399,1383
Eketahuna,Hataitai North,133357,1361
Eketahuna,Haywards-Manor Park,154609,1408
Eketahuna,Heretaunga,,
Eketahuna,Heretaunga-Silverstream,155710,1380
Eketahuna,Holborn,153179,1410
Eketahuna,Homebush-Te Ore Ore,42381,993
Eketahuna,Homedale East,,
Eketahuna,Homedale West,,
Eketahuna,Horokiwi,143074,1408
Eketahuna,Hutt Central,114556,1328
Eketahuna,Island Bay East,137314,1390
Eketahuna,Island Bay West,137294,1390
Eketahuna,Johnsonville Central,139560,1369
Eketahuna,Johnsonville East,137856,1376
Eketahuna,Johnsonville North,140077,1377
Eketahuna,Kahutara,92001,902
Eketahuna,Kaitawa,194865,1430
Eketahuna,Kaiwharawhara,131536,1357
Eketahuna,Kapiti Island,,
Eketahuna,Karaka Bay-Worser Bay,140050,1382
Eketahuna,Karori East,133611,1396
Eketahuna,Karori North,134129,1386
Eketahuna,Karori Park,135676,1386
Eketahuna,Karori South,137475,1410
Eketahuna,Kelburn,130798,1369
Eketahuna,Kelson,,
Eketahuna,Khandallah Park-Broadmeadows,140936,1402
Eketahuna,Kilbirnie East,135377,1362
Eketahuna,Kilbirnie West-Hataitai South,134226,1359
Eketahuna,Kingston-Mornington,135866,1359
Eketahuna,Kopuaranga,,
Eketahuna,Korokoro,120293,1351
Eketahuna,Lambton,130072,1348
Eketahuna,Lansdowne,38141,788
Eketahuna,Linden,143952,1372
Eketahuna,Lyall Bay-Airport-Moa Point,140061,1376
Eketahuna,Maidstone,96640,1306
Eketahuna,Makara-Ohariu,148358,1828
Eketahuna,Mana Island,153460,1428
Eketahuna,Mana-Camborne,152917,1393
Eketahuna,Mangaroa,,
Eketahuna,Mangatainoka,34269,47
Eketahuna,Manuka,156873,1434
Eketahuna,Maoribank,,
Eketahuna,Mara,,
Eketahuna,Martinborough,91063,908
Eketahuna,Masterton Central,35203,45
Eketahuna,Masterton East,35627,50
Eketahuna,Masterton Railway,36455,61
Eketahuna,Masterton West,35805,53
Eketahuna,Maungakotukutuku,152584,244
Eketahuna,Maungaraki,,
Eketahuna,Maupuia,140956,1393
Eketahuna,Melling,116571,1342
Eketahuna,Melrose-Houghton Bay-Southgate,138967,1392
Eketahuna,Miramar,138446,1371
Eketahuna,Miramar North,139697,1375
Eketahuna,Miramar South,137274,1367
Eketahuna,Miramar West,138865,1375
Eketahuna,Mitchelltown,133678,1371
Eketahuna,Moera,,
Eketahuna,Moonshine Valley,234060,370
Eketahuna,Mt Cook-Wallace Street,132218,1354
Eketahuna,Mt Holdsworth,,
Eketahuna,Mt Victoria West,132365,1356
Eketahuna,Naenae North,,
Eketahuna,Naenae South,,
Eketahuna,Newlands East,140191,1382
Eketahuna,Newlands North,137914,1376
Eketahuna,Newlands South,137669,1377
Eketahuna,Newtown East,135055,1368
Eketahuna,Newtown West,133925,1363
Eketahuna,Ngaio South,135047,1364
Eketahuna,Ngaumutawa,,
Eketahuna,Ngauranga East,134558,1364
Eketahuna,Ngauranga West,134968,1371
Eketahuna,Nireaha-Tiraumea,,
Eketahuna,Normandale,,
Eketahuna,Norsewood-Herbertville,,
Eketahuna,Northland,131805,1383
Eketahuna,Northland North,131685,1379
Eketahuna,Onepoto,157155,1453
Eketahuna,Opaki-Fernridge,,
Eketahuna,Oriental Bay,132628,1355
Eketahuna,Otaihanga,183429,1478
Eketahuna,Otaki,197237,1478
Eketahuna,Otaki Forks,,
Eketahuna,Owahanga,,
Eketahuna,Paekakariki,169505,1402
Eketahuna,Paekakariki Hill,175096,1408
Eketahuna,Pahiatua,25691,41
Eketahuna,Papakowhai North,152068,1396
Eketahuna,Papakowhai South,151200,1422
Eketahuna,Paparangi,138769,1379
Eketahuna,Paparangi West,145445,1391
Eketahuna,Papatawa,45612,53
Eketahuna,Paraparaumu Beach North,183899,1459
Eketahuna,Paraparaumu Beach South,181367,1459
Eketahuna,Paraparaumu Central,178450,1426
Eketahuna,Paremata-Postgate,152009,1398
Eketahuna,Parkway,,
Eketahuna,Pauatahanui,186138,422
Eketahuna,Peka Peka,135303,1039
Eketahuna,Pencarrow,,
Eketahuna,Petone Central,118806,1327
Eketahuna,Pinehaven,225182,358
Eketahuna,Plimmerton,155069,1409
Eketahuna,Poets Block,,
Eketahuna,Porirua Central,146612,1394
Eketahuna,Porirua East,148334,1388
Eketahuna,Pukerua Bay,160303,1405
Eketahuna,Rangoon Heights,137690,1372
Eketahuna,Ranui Heights,148238,1397
Eketahuna,Raroa,138847,1371
Eketahuna,Raumati Beach,179457,1438
Eketahuna,Raumati South,183607,2190
Eketahuna,Resolution,184770,445
Eketahuna,Riverstone Terraces,229085,362
Eketahuna,Roseneath,134374,1359
Eketahuna,Seatoun,140580,1386
Eketahuna,Seatoun Tunnel West,139440,1372
Eketahuna,Solway North,37627,849
Eketahuna,Solway South,37791,854
Eketahuna,Strathmore Park,139737,1381
Eketahuna,Taita North,151235,1380
Eketahuna,Taita South,148986,1379
Eketahuna,Taitville,132115,1381
Eketahuna,Takapu,181182,990
Eketahuna,Tawa Central,143427,1378
Eketahuna,Tawa South,141553,1377
Eketahuna,Tawhai,155081,1430
Eketahuna,Te Horo,149008,1019
Eketahuna,Te Kainga,136773,1366
Eketahuna,Te Marua,93027,1326
Eketahuna,Te Wharau,,
Eketahuna,Thorndon-Tinakori Road,129408,1343
Eketahuna,Tirohanga,147098,1399
Eketahuna,Titahi Bay North,153120,1429
Eketahuna,Titahi Bay South,152209,1427
Eketahuna,Totara Park,,
Eketahuna,Trentham North,,
Eketahuna,Trentham South,,
Eketahuna,Tuturumuri,,
Eketahuna,Upper Hutt Central,96651,1305
Eketahuna,Vogeltown,135379,1361
Eketahuna,Vogeltown West,134925,1356
Eketahuna,Wadestown,132080,1371
Eketahuna,Waikanae Beach,190885,1459
Eketahuna,Waikanae East,185717,1434
Eketahuna,Waikanae Park,188186,1467
Eketahuna,Waikanae West,185913,1432
Eketahuna,Waingawa,41783,866
Eketahuna,Waitangirua,151522,1397
Eketahuna,Waiwhetu North,114600,1331
Eketahuna,Waiwhetu South,115040,1337
Eketahuna,Wallaceville,97657,1313
Eketahuna,Waterloo East,114245,1326
Eketahuna,Waterloo West,113429,1317
Eketahuna,Whareama,,
Eketahuna,Wilford,120918,1335
Eketahuna,Willis Street-Cambridge Terrace,130952,1350
Eketahuna,Wilton,134928,1378
Eketahuna,Woburn North,114463,1329
Eketahuna,Woburn South,117509,1340
Eketahuna,Woodridge,141215,1383
Eketahuna,Woodville,37853,48
Elderslea,Adelaide,37544,95
Elderslea,Adventure,70500,131
Elderslea,Akatarawa,10985,67
Elderslea,Alicetown,21314,51
Elderslea,Arakura,32471,94
Elderslea,Aro Street-Nairn Street,38071,95
Elderslea,Ascot Park,57243,149
Elderslea,Avalon East,15023,41
Elderslea,Avalon West,15180,35
Elderslea,Awarua,39512,98
Elderslea,Belmont,29944,134
Elderslea,Berhampore East,39056,101
Elderslea,Berhampore West,39368,100
Elderslea,Boulcott,17855,43
Elderslea,Brentwood,3111,20
Elderslea,Brooklyn,38336,101
Elderslea,Brooklyn South,39322,112
Elderslea,Cannons Creek East,69266,124
Elderslea,Cannons Creek North,53033,143
